Subject	Item	Particle	Type	Stimulus	Event	Time	Playback Action	Playback Location	Question	Answer	Scenario
fab572996c8cae4f3be60f0eed520141	129	oh_exclam	decl	Oh we're out of flour	Rating	20298			What is the intensity of the speaker's emotion? How expressive do they sound?	4	
64fc0809b9ef251b284ae62ad943d467	96	what_decl	decl	What another pile of papers to grade	Scenario						yes
64fc0809b9ef251b284ae62ad943d467	96	what_decl	decl	What another pile of papers to grade	Playback	1746	play	0.0			
64fc0809b9ef251b284ae62ad943d467	96	what_decl	decl	What another pile of papers to grade	Playback	3948	pause	2.163515			
64fc0809b9ef251b284ae62ad943d467	96	what_decl	decl	What another pile of papers to grade	Rating	8480			How natural does the speaker's tone of voice sound?	4	
64fc0809b9ef251b284ae62ad943d467	96	what_decl	decl	What another pile of papers to grade	Rating	11790			What is the emotion being conveyed here?	Neutral -- no obvious emotion	
64fc0809b9ef251b284ae62ad943d467	96	what_decl	decl	What another pile of papers to grade	Rating	15629			What is the intensity of the speaker's emotion? How expressive do they sound?	1	
64fc0809b9ef251b284ae62ad943d467	24	huh_conf	decl	Huh another pile of papers to grade	Scenario						Yes%2C he seemed surprised
64fc0809b9ef251b284ae62ad943d467	24	huh_conf	decl	Huh another pile of papers to grade	Playback	1846	play	0.0			
64fc0809b9ef251b284ae62ad943d467	24	huh_conf	decl	Huh another pile of papers to grade	Playback	4252	pause	2.340408			
64fc0809b9ef251b284ae62ad943d467	24	huh_conf	decl	Huh another pile of papers to grade	Rating	7915			How natural does the speaker's tone of voice sound?	3	
64fc0809b9ef251b284ae62ad943d467	24	huh_conf	decl	Huh another pile of papers to grade	Rating	10504			What is the emotion being conveyed here?	Surprise -- something unexpected happened	
64fc0809b9ef251b284ae62ad943d467	24	huh_conf	decl	Huh another pile of papers to grade	Rating	15238			What is the intensity of the speaker's emotion? How expressive do they sound?	2	
5e291d76efed4d6055d13af811e08517	70	huh_decl	decl	Huh I put the toolbox in the shed	Scenario						yes
5e291d76efed4d6055d13af811e08517	70	huh_decl	decl	Huh I put the toolbox in the shed	Playback	2208	play	0.0			
5e291d76efed4d6055d13af811e08517	70	huh_decl	decl	Huh I put the toolbox in the shed	Playback	4394	pause	2.132517			
5e291d76efed4d6055d13af811e08517	70	huh_decl	decl	Huh I put the toolbox in the shed	Rating	12228			How natural does the speaker's tone of voice sound?	3	
5e291d76efed4d6055d13af811e08517	70	huh_decl	decl	Huh I put the toolbox in the shed	Rating	14948			What is the emotion being conveyed here?	Confusion -- trying to make sense of what is going on	
5e291d76efed4d6055d13af811e08517	70	huh_decl	decl	Huh I put the toolbox in the shed	Rating	19288			What is the intensity of the speaker's emotion? How expressive do they sound?	3	
5e291d76efed4d6055d13af811e08517	142	what_exclam	decl	What I put the toolbox in the shed	Scenario						no%2C the exclamation does not fit with the situation.
5e291d76efed4d6055d13af811e08517	142	what_exclam	decl	What I put the toolbox in the shed	Playback	4189	play	0.0			
5e291d76efed4d6055d13af811e08517	142	what_exclam	decl	What I put the toolbox in the shed	Playback	6662	pause	2.41619			
5e291d76efed4d6055d13af811e08517	142	what_exclam	decl	What I put the toolbox in the shed	Rating	9000			How natural does the speaker's tone of voice sound?	3	
5e291d76efed4d6055d13af811e08517	142	what_exclam	decl	What I put the toolbox in the shed	Rating	11580			What is the emotion being conveyed here?	Surprise -- something unexpected happened	
5e291d76efed4d6055d13af811e08517	142	what_exclam	decl	What I put the toolbox in the shed	Rating	15813			What is the intensity of the speaker's emotion? How expressive do they sound?	4	
ce6009d88a76cb4ad52052dca888a218	44	what_conf	conf	What I've never heard that before	Scenario						Yes%2C it's something new to them.
ce6009d88a76cb4ad52052dca888a218	44	what_conf	conf	What I've never heard that before	Playback	4137	play	0.0			
ce6009d88a76cb4ad52052dca888a218	44	what_conf	conf	What I've never heard that before	Playback	6074	pause	1.872018			
ce6009d88a76cb4ad52052dca888a218	44	what_conf	conf	What I've never heard that before	Rating	11387			How natural does the speaker's tone of voice sound?	5	
ce6009d88a76cb4ad52052dca888a218	44	what_conf	conf	What I've never heard that before	Rating	24432			What is the emotion being conveyed here?	Surprise -- something unexpected happened	
ce6009d88a76cb4ad52052dca888a218	44	what_conf	conf	What I've never heard that before	Rating	29822			What is the intensity of the speaker's emotion? How expressive do they sound?	3	
ce6009d88a76cb4ad52052dca888a218	116	huh_exclam	conf	Huh I've never heard that before	Scenario						Yes%2C it's something new to them.
ce6009d88a76cb4ad52052dca888a218	116	huh_exclam	conf	Huh I've never heard that before	Playback	6673	play	0.0			
ce6009d88a76cb4ad52052dca888a218	116	huh_exclam	conf	Huh I've never heard that before	Playback	8681	pause	1.967188			
ce6009d88a76cb4ad52052dca888a218	116	huh_exclam	conf	Huh I've never heard that before	Rating	13799			How natural does the speaker's tone of voice sound?	5	
ce6009d88a76cb4ad52052dca888a218	116	huh_exclam	conf	Huh I've never heard that before	Rating	18835			What is the emotion being conveyed here?	Surprise -- something unexpected happened	
ce6009d88a76cb4ad52052dca888a218	116	huh_exclam	conf	Huh I've never heard that before	Rating	21672			What is the intensity of the speaker's emotion? How expressive do they sound?	2	
8188c9f9e4de516cab680a616196f498	103	god_exclam	conf	God she's never done that before	Scenario						again%2C same thing%2C confusion at the happenstance
8188c9f9e4de516cab680a616196f498	103	god_exclam	conf	God she's never done that before	Playback	3688	play	0.0			
8188c9f9e4de516cab680a616196f498	103	god_exclam	conf	God she's never done that before	Playback	5793	pause	2.052608			
8188c9f9e4de516cab680a616196f498	103	god_exclam	conf	God she's never done that before	Rating	9144			How natural does the speaker's tone of voice sound?	4	
8188c9f9e4de516cab680a616196f498	103	god_exclam	conf	God she's never done that before	Rating	15635			What is the emotion being conveyed here?	Surprise -- something unexpected happened	
8188c9f9e4de516cab680a616196f498	103	god_exclam	conf	God she's never done that before	Rating	18627			What is the intensity of the speaker's emotion? How expressive do they sound?	4	
8188c9f9e4de516cab680a616196f498	31	oh_conf	conf	Oh she's never done that before	Scenario						not really%2C it just gives a slight intonation of confusement at the end
8188c9f9e4de516cab680a616196f498	31	oh_conf	conf	Oh she's never done that before	Playback	2197	play	0.0			
8188c9f9e4de516cab680a616196f498	31	oh_conf	conf	Oh she's never done that before	Playback	4170	pause	1.914785			
8188c9f9e4de516cab680a616196f498	31	oh_conf	conf	Oh she's never done that before	Rating	9985			How natural does the speaker's tone of voice sound?	5	
8188c9f9e4de516cab680a616196f498	31	oh_conf	conf	Oh she's never done that before	Rating	14077			What is the emotion being conveyed here?	Surprise -- something unexpected happened	
8188c9f9e4de516cab680a616196f498	31	oh_conf	conf	Oh she's never done that before	Rating	19533			What is the emotion being conveyed here?	Confusion -- trying to make sense of what is going on	
8188c9f9e4de516cab680a616196f498	31	oh_conf	conf	Oh she's never done that before	Rating	20949			What is the emotion being conveyed here?	Surprise -- something unexpected happened	
8188c9f9e4de516cab680a616196f498	31	oh_conf	conf	Oh she's never done that before	Rating	26084			What is the intensity of the speaker's emotion? How expressive do they sound?	4	
a1d6318a720a1729c96b018ad651d4d7	148	what_exclam	exclam	What there are a lot of cakes to choose from	Scenario						He sounded very excited and loud
a1d6318a720a1729c96b018ad651d4d7	148	what_exclam	exclam	What there are a lot of cakes to choose from	Playback	5949	play	0.0			
a1d6318a720a1729c96b018ad651d4d7	148	what_exclam	exclam	What there are a lot of cakes to choose from	Playback	8669	pause	2.653129			
a1d6318a720a1729c96b018ad651d4d7	148	what_exclam	exclam	What there are a lot of cakes to choose from	Rating	14123			How natural does the speaker's tone of voice sound?	3	
a1d6318a720a1729c96b018ad651d4d7	148	what_exclam	exclam	What there are a lot of cakes to choose from	Rating	17460			What is the emotion being conveyed here?	Excitement -- something positive has happened	
a1d6318a720a1729c96b018ad651d4d7	148	what_exclam	exclam	What there are a lot of cakes to choose from	Rating	20157			What is the intensity of the speaker's emotion? How expressive do they sound?	4	
a1d6318a720a1729c96b018ad651d4d7	76	huh_decl	exclam	Huh there are a lot of cakes to choose from	Scenario						He was surprised because he did not realize how many options there were
a1d6318a720a1729c96b018ad651d4d7	76	huh_decl	exclam	Huh there are a lot of cakes to choose from	Playback	3012	play	0.0			
a1d6318a720a1729c96b018ad651d4d7	76	huh_decl	exclam	Huh there are a lot of cakes to choose from	Playback	5467	pause	2.369456			
a1d6318a720a1729c96b018ad651d4d7	76	huh_decl	exclam	Huh there are a lot of cakes to choose from	Rating	9514			How natural does the speaker's tone of voice sound?	5	
a1d6318a720a1729c96b018ad651d4d7	76	huh_decl	exclam	Huh there are a lot of cakes to choose from	Rating	15417			What is the emotion being conveyed here?	Surprise -- something unexpected happened	
a1d6318a720a1729c96b018ad651d4d7	76	huh_decl	exclam	Huh there are a lot of cakes to choose from	Rating	20920			What is the intensity of the speaker's emotion? How expressive do they sound?	3	
23bf8a2a772a9acd9fdbb86c438a52f2	103	god_exclam	conf	God she's never done that before	Scenario						the surprise what expressed with more excitement.
23bf8a2a772a9acd9fdbb86c438a52f2	103	god_exclam	conf	God she's never done that before	Playback	3262	play	0.0			
23bf8a2a772a9acd9fdbb86c438a52f2	103	god_exclam	conf	God she's never done that before	Playback	5365	pause	2.052608			
23bf8a2a772a9acd9fdbb86c438a52f2	103	god_exclam	conf	God she's never done that before	Rating	7453			How natural does the speaker's tone of voice sound?	4	
23bf8a2a772a9acd9fdbb86c438a52f2	103	god_exclam	conf	God she's never done that before	Rating	15729			What is the emotion being conveyed here?	Surprise -- something unexpected happened	
23bf8a2a772a9acd9fdbb86c438a52f2	103	god_exclam	conf	God she's never done that before	Rating	19152			What is the intensity of the speaker's emotion? How expressive do they sound?	5	
23bf8a2a772a9acd9fdbb86c438a52f2	103	god_exclam	conf	God she's never done that before	Rating	21495			What is the intensity of the speaker's emotion? How expressive do they sound?	5	
23bf8a2a772a9acd9fdbb86c438a52f2	103	god_exclam	conf	God she's never done that before	Rating	21974			What is the intensity of the speaker's emotion? How expressive do they sound?	5	
23bf8a2a772a9acd9fdbb86c438a52f2	31	oh_conf	conf	Oh she's never done that before	Scenario						he only expressed surprise%2C no explanation.
23bf8a2a772a9acd9fdbb86c438a52f2	31	oh_conf	conf	Oh she's never done that before	Playback	4331	play	0.0			
23bf8a2a772a9acd9fdbb86c438a52f2	31	oh_conf	conf	Oh she's never done that before	Playback	6298	pause	1.914785			
23bf8a2a772a9acd9fdbb86c438a52f2	31	oh_conf	conf	Oh she's never done that before	Rating	11397			How natural does the speaker's tone of voice sound?	5	
23bf8a2a772a9acd9fdbb86c438a52f2	31	oh_conf	conf	Oh she's never done that before	Rating	15714			What is the emotion being conveyed here?	Surprise -- something unexpected happened	
23bf8a2a772a9acd9fdbb86c438a52f2	31	oh_conf	conf	Oh she's never done that before	Rating	26338			What is the intensity of the speaker's emotion? How expressive do they sound?	3	
1c917c7b240f4a591495c988f39d1535	50	what_conf	exclam	What a package arrived for you	Scenario						NO IT WAS A STATEMENT ONLY
1c917c7b240f4a591495c988f39d1535	50	what_conf	exclam	What a package arrived for you	Playback	1750	play	0.0			
1c917c7b240f4a591495c988f39d1535	50	what_conf	exclam	What a package arrived for you	Playback	3580	pause	1.763379			
1c917c7b240f4a591495c988f39d1535	50	what_conf	exclam	What a package arrived for you	Rating	6593			How natural does the speaker's tone of voice sound?	5	
1c917c7b240f4a591495c988f39d1535	50	what_conf	exclam	What a package arrived for you	Rating	11726			What is the emotion being conveyed here?	Surprise -- something unexpected happened	
1c917c7b240f4a591495c988f39d1535	50	what_conf	exclam	What a package arrived for you	Rating	14759			What is the emotion being conveyed here?	Excitement -- something positive has happened	
1c917c7b240f4a591495c988f39d1535	50	what_conf	exclam	What a package arrived for you	Rating	19520			What is the intensity of the speaker's emotion? How expressive do they sound?	4	
1c917c7b240f4a591495c988f39d1535	122	huh_exclam	exclam	Huh a package arrived for you	Scenario						NO IT WAS JUST A STATEMENT
1c917c7b240f4a591495c988f39d1535	122	huh_exclam	exclam	Huh a package arrived for you	Playback	15147	play	0.012521			
1c917c7b240f4a591495c988f39d1535	122	huh_exclam	exclam	Huh a package arrived for you	Playback	17027	pause	1.858549			
1c917c7b240f4a591495c988f39d1535	122	huh_exclam	exclam	Huh a package arrived for you	Rating	20454			How natural does the speaker's tone of voice sound?	5	
1c917c7b240f4a591495c988f39d1535	122	huh_exclam	exclam	Huh a package arrived for you	Rating	25197			What is the emotion being conveyed here?	Confusion -- trying to make sense of what is going on	
1c917c7b240f4a591495c988f39d1535	122	huh_exclam	exclam	Huh a package arrived for you	Rating	29265			What is the intensity of the speaker's emotion? How expressive do they sound?	5	
91790916e173e8547c0e8564b8de429b	109	god_exclam	exclam	God he really likes it	Scenario						yes it does.
91790916e173e8547c0e8564b8de429b	109	god_exclam	exclam	God he really likes it	Playback	19703	seeking	0.0			
91790916e173e8547c0e8564b8de429b	109	god_exclam	exclam	God he really likes it	Playback	7828	play	0.0			
91790916e173e8547c0e8564b8de429b	109	god_exclam	exclam	God he really likes it	Playback	9956	pause	2.066077			
91790916e173e8547c0e8564b8de429b	109	god_exclam	exclam	God he really likes it	Playback	19705	play	0.0			
91790916e173e8547c0e8564b8de429b	109	god_exclam	exclam	God he really likes it	Playback	21857	pause	2.066077			
91790916e173e8547c0e8564b8de429b	109	god_exclam	exclam	God he really likes it	Rating	13660			How natural does the speaker's tone of voice sound?	2	
91790916e173e8547c0e8564b8de429b	109	god_exclam	exclam	God he really likes it	Rating	24887			What is the emotion being conveyed here?	Surprise -- something unexpected happened	
91790916e173e8547c0e8564b8de429b	109	god_exclam	exclam	God he really likes it	Rating	31621			What is the intensity of the speaker's emotion? How expressive do they sound?	3	
91790916e173e8547c0e8564b8de429b	37	oh_conf	exclam	Oh he really likes it	Scenario						Yes%2C because if the exclamation. 
91790916e173e8547c0e8564b8de429b	37	oh_conf	exclam	Oh he really likes it	Playback	30140	seeking	0.0			
91790916e173e8547c0e8564b8de429b	37	oh_conf	exclam	Oh he really likes it	Playback	50551	pause	1.928254			
91790916e173e8547c0e8564b8de429b	37	oh_conf	exclam	Oh he really likes it	Playback	5741	pause	1.928254			
91790916e173e8547c0e8564b8de429b	37	oh_conf	exclam	Oh he really likes it	Playback	26490	seeking	0.0			
91790916e173e8547c0e8564b8de429b	37	oh_conf	exclam	Oh he really likes it	Playback	26494	play	0.0			
91790916e173e8547c0e8564b8de429b	37	oh_conf	exclam	Oh he really likes it	Playback	28558	pause	1.928254			
91790916e173e8547c0e8564b8de429b	37	oh_conf	exclam	Oh he really likes it	Playback	3773	play	0.017			
91790916e173e8547c0e8564b8de429b	37	oh_conf	exclam	Oh he really likes it	Playback	30141	play	0.0			
